sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.0244;-12.851;-0.9739;-3.0681;-9.0876;2.0426;1.4736;0.0831;-1.4904;0.3086;0.7228;0.9611;0.0;-7.46;13.22;16.8;324.14;79.44;62.16;0.0;58.785;12.931872;77.683586;;NaN;;42.055;;0 / 0;575231;2018-08-09 09:01:45:300
-3.1504;-2.3356;3.2447;0.765;-9.171;-3.388;-4.9537;7.2944;7.9795;2.9132;-0.531;0.9824;0.0;-5.13;-4.68;22.72;179.55;69.26;-167.28;0.0;58.711;12.931872;77.683586;;NaN;;42.055;;0 / 0;575730;2018-08-09 09:01:45:799
1.8272;-11.0912;0.4387;-2.6757;-9.2409;1.9018;0.7422;1.0872;-1.6506;0.7166;1.0115;1.1167;0.0;-6.63;13.91;16.77;298.7;82.56;88.47;0.0;61.11;12.931872;77.683586;;NaN;;42.055;;0 / 0;576231;2018-08-09 09:01:46:300
-1.4146;-2.5033;3.362;1.3392;-8.7812;-4.1553;-4.0501;6.4516;6.8548;1.4112;-1.5387;-0.0967;0.0;-0.41;-3.66;26.18;161.57;63.56;-162.14;0.0;59.34;12.931872;77.683586;;NaN;;42.055;;0 / 0;576730;2018-08-09 09:01:46:799
-5.2525;-8.5079;-2.226;-2.3142;-9.4041;1.5422;1.8294;0.5715;-1.8175;1.0405;0.8954;0.8131;0.0;-0.04;14.6;23.55;310.43;73.53;56.32;0.0;59.878;12.931872;77.683586;;NaN;;42.055;;0 / 0;577231;2018-08-09 09:01:47:300
-2.0155;-6.7458;1.5257;0.2712;-9.541;-2.2507;-0.3077;4.1385;0.5022;0.9446;-1.2;-0.2213;0.0;0.94;-7.18;31.06;161.18;63.55;-163.0;0.0;58.12;12.931872;77.683586;;NaN;;42.055;;0 / 0;577730;2018-08-09 09:01:47:799
3.5055;-10.622;-0.5453;-3.5376;-8.9177;2.0325;6.3521;-2.8139;-1.8812;0.9637;0.9508;0.5723;0.0;-5.43;13.96;23.06;322.5;73.24;54.66;0.0;59.755;12.931872;77.683586;;NaN;;42.055;;0 / 0;578231;2018-08-09 09:01:48:300
6.4719;-16.902;-14.3646;0.2701;-9.5445;-2.2359;8.5907;-16.4841;-16.6984;-0.5095;-1.2586;-1.2109;0.0;-1.68;-7.84;31.41;176.9;76.72;-173.11;0.0;58.797;12.931872;77.683586;;NaN;;42.055;;0 / 0;578730;2018-08-09 09:01:48:799
-0.9932;-8.551;0.7811;-3.4208;-8.9843;1.9367;5.7822;-1.7753;-1.9829;0.2213;0.5503;0.0642;0.0;-8.43;18.43;21.45;329.77;74.82;56.33;0.0;59.229;12.931872;77.683586;;NaN;;42.055;;0 / 0;579231;2018-08-09 09:01:49:300
-2.1472;-1.7108;2.9382;0.086;-9.6211;-1.8965;-2.7972;6.9411;5.0048;-1.0677;-1.6921;-0.8914;0.0;-1.7;-7.95;29.26;181.3;78.84;-177.4;0.0;59.299;12.931872;77.683586;;NaN;;42.055;;0 / 0;579730;2018-08-09 09:01:49:799
-1.144;-9.4799;-1.9244;-3.2661;-9.0188;2.0406;2.516;-1.3114;-3.2527;0.1563;0.7931;0.7204;0.0;-9.52;17.37;19.78;329.32;76.71;61.72;0.0;60.285;12.931872;77.683586;;NaN;;42.055;;0 / 0;580231;2018-08-09 09:01:50:300
-1.8719;-2.3955;3.4578;0.3623;-9.2583;-3.2129;-2.4467;6.4072;6.1664;2.9643;-0.4639;1.0005;0.0;-4.37;-7.35;25.83;182.24;70.75;-173.57;0.0;61.499;12.931872;77.683586;;NaN;;42.055;;0 / 0;580730;2018-08-09 09:01:50:799
-0.7753;-9.2286;0.7164;-3.3012;-9.1214;1.4396;5.8281;-3.6769;-0.7587;0.6452;0.5417;1.0176;0.0;-9.61;18.2;17.57;336.31;69.92;58.44;0.0;60.82;12.931872;77.683586;;NaN;;42.055;;0 / 0;581231;2018-08-09 09:01:51:300
-1.9796;-3.1449;1.722;0.5545;-9.4585;-2.5298;7.0041;-14.2008;-14.4701;1.9608;-1.103;0.4924;0.0;-6.83;-5.92;27.6;180.45;66.55;-166.41;0.0;61.646;12.931872;77.683586;;NaN;;42.055;;0 / 0;581730;2018-08-09 09:01:51:799
1.7051;-14.7089;-1.0218;-3.3051;-9.054;1.8089;3.898;-1.5745;-1.373;-0.5138;0.4586;-0.3214;0.0;-11.23;16.45;17.67;338.6;73.6;56.53;0.0;60.596;12.931872;77.683586;;NaN;;42.055;;0 / 0;582231;2018-08-09 09:01:52:300
7.9492;-23.4262;-18.746;0.3386;-9.5166;-2.343;7.5989;-13.1814;-13.3545;-0.5606;-1.1116;-1.3132;0.0;-7.04;-9.52;22.8;188.13;76.03;-171.78;0.0;60.831;12.931872;77.683586;;NaN;;42.055;;0 / 0;582730;2018-08-09 09:01:52:799
-0.5143;-8.5701;-0.4639;-3.1226;-9.093;1.9333;2.5009;0.1243;-1.338;0.184;0.7559;0.486;0.0;-10.27;14.66;15.66;338.6;77.75;56.5;0.0;59.964;12.931872;77.683586;;NaN;;42.055;;0 / 0;583231;2018-08-09 09:01:53:300
-1.1967;-2.3572;1.327;0.4092;-9.4685;-2.5202;-3.6018;7.2818;5.96;0.8189;-0.5789;0.4402;0.0;-6.14;-7.98;26.4;183.61;74.91;-170.78;0.0;61.488;12.931872;77.683586;;NaN;;42.055;;0 / 0;583730;2018-08-09 09:01:53:799
1.4561;-13.6602;-0.0617;-3.1134;-9.1028;1.9016;0.8304;-0.1003;-1.2638;0.3075;0.6983;0.7662;0.0;-8.26;15.82;17.17;333.26;68.16;58.58;0.0;61.153;12.931872;77.683586;;NaN;;42.055;;0 / 0;584231;2018-08-09 09:01:54:300
-2.5279;-2.0627;3.3884;0.3892;-9.5559;-2.1687;-7.9788;2.5799;3.8673;3.0495;-0.6514;0.9654;0.0;-3.37;-6.4;25.3;176.58;69.15;-169.67;0.0;61.412;12.931872;77.683586;;NaN;;42.055;;0 / 0;584730;2018-08-09 09:01:54:799
-2.8008;-9.4847;0.2472;-2.464;-9.3445;1.667;0.7761;0.1946;-1.8462;0.6005;0.7122;1.0741;0.0;-9.62;16.08;18.71;336.12;72.34;55.92;0.0;62.878;12.931872;77.683586;;NaN;;42.055;;0 / 0;585109;2018-08-09 09:01:55:178
-1.5893;-2.8504;1.1139;1.2557;-8.8667;-3.997;-3.1206;5.7028;5.4262;1.6988;-1.0828;0.094;0.0;-11.36;-11.14;21.6;207.9;76.11;176.47;0.0;60.471;12.931872;77.683586;;NaN;;42.055;;0 / 0;585608;2018-08-09 09:01:55:677
-0.725;-10.2628;-1.3186;-1.8954;-9.5184;1.4062;1.1399;0.4464;-2.5633;0.9169;0.7931;0.7726;0.0;-9.36;16.57;16.88;338.4;76.07;53.43;0.0;62.534;12.931872;77.683586;;NaN;;42.055;;0 / 0;586109;2018-08-09 09:01:56:178
-3.2485;-2.3452;4.1593;1.4494;-8.8448;-3.9798;-2.9742;-1.0253;5.0436;-0.4584;-1.8455;-1.0703;0.0;-12.64;-12.64;20.13;191.43;64.41;-159.99;0.0;60.868;12.931872;77.683586;;NaN;;42.055;;0 / 0;586608;2018-08-09 09:01:56:677
-0.7226;-8.223;0.1634;-1.4097;-9.6797;0.6976;-1.1404;1.1822;-0.5154;1.4378;1.0222;0.8322;0.0;-8.42;15.31;18.81;322.86;80.77;63.67;0.0;62.229;12.931872;77.683586;;NaN;;42.055;;0 / 0;587108;2018-08-09 09:01:57:177
-2.7601;-4.5024;0.1682;0.9872;-9.2083;-3.2252;-5.1744;6.6845;6.7269;-1.5599;-0.8985;-1.9098;0.0;-11.95;-9.43;18.93;196.24;72.06;-165.2;0.0;60.544;12.931872;77.683586;;NaN;;42.055;;0 / 0;587608;2018-08-09 09:01:57:677
3.6061;-21.269;0.1227;-2.3779;-9.3535;1.7401;1.3875;1.2723;-1.429;1.899;0.9338;0.8631;0.0;-12.72;18.59;14.45;351.28;72.51;53.8;0.0;63.083;12.931872;77.683586;;NaN;;42.055;;0 / 0;588108;2018-08-09 09:01:58:177
-3.6172;-3.923;2.3732;0.8563;-8.9498;-3.9165;-3.5403;5.4056;5.5547;1.2897;-0.4628;0.192;0.0;-19.67;-6.95;16.04;241.4;77.07;167.42;0.0;58.923;12.931872;77.683586;;NaN;;42.055;;0 / 0;588608;2018-08-09 09:01:58:677
-4.2301;-5.2566;6.903;-2.2844;-9.4254;1.4535;4.7935;-1.0637;-1.7749;1.0788;1.1862;0.274;0.0;-19.97;17.12;6.42;13.3;73.97;57.53;0.0;61.187;12.931872;77.683586;;NaN;;42.055;;0 / 0;589108;2018-08-09 09:01:59:177
-1.6875;-12.3003;-2.7216;0.9771;-9.0456;-3.6596;-0.7826;-0.5865;4.528;-1.3362;-2.3313;-1.5699;0.0;-24.58;-6.33;6.98;332.82;79.36;100.01;0.0;59.556;12.931872;77.683586;;NaN;;42.055;;0 / 0;589608;2018-08-09 09:01:59:677
0.1872;-10.1623;-0.7225;-1.6509;-9.6664;-0.0745;-0.9715;3.489;2.4275;1.6732;0.5385;1.3361;0.0;-17.78;14.51;11.12;329.16;80.3;92.59;0.0;58.944;12.931872;77.683586;;NaN;;42.055;;0 / 0;590108;2018-08-09 09:02:00:177
-4.0649;-10.2461;-2.6642;0.7156;-9.4681;-2.4521;-6.6289;-5.2018;2.3113;-2.1671;-0.8761;-2.2869;0.0;-22.53;-4.46;9.75;229.39;74.9;-163.73;0.0;61.978;12.931872;77.683586;;NaN;;42.055;;0 / 0;590608;2018-08-09 09:02:00:677
6.539;-11.2828;2.7156;-2.5574;-9.4083;1.0556;1.7684;2.3093;-0.6928;2.2751;0.6621;0.7662;0.0;-14.46;13.47;15.82;261.41;78.72;146.86;0.0;60.175;12.931872;77.683586;;NaN;;42.055;;0 / 0;591108;2018-08-09 09:02:01:177
-2.6619;-3.8631;3.714;1.7137;-8.8065;-3.9598;-4.548;5.3689;6.8739;-1.9007;0.6387;-2.2059;0.0;-21.17;-1.92;12.46;271.28;81.4;148.25;0.0;59.522;12.931872;77.683586;;NaN;;42.055;;0 / 0;591608;2018-08-09 09:02:01:677
-5.195;-4.7035;-0.1718;-2.1577;-9.5016;1.1113;0.5838;3.3069;0.2889;1.262;0.9039;0.8045;0.0;-12.63;12.83;18.24;335.84;75.67;62.75;0.0;61.963;12.931872;77.683586;;NaN;;42.055;;0 / 0;592108;2018-08-09 09:02:02:177
-0.2079;-11.4001;-0.5908;1.0957;-9.105;-3.4741;-1.7223;0.6226;3.7938;-1.1732;-2.7116;-1.9779;0.0;-19.34;-3.15;14.07;304.78;77.42;106.86;0.0;59.928;12.931872;77.683586;;NaN;;42.055;;0 / 0;592608;2018-08-09 09:02:02:677
6.8766;-23.17;-6.4446;-1.7784;-9.599;0.9307;5.4935;-7.0686;-2.5456;1.4325;0.7111;1.252;0.0;-8.78;14.33;18.33;327.99;78.19;62.38;0.0;64.574;12.931872;77.683586;;NaN;;42.055;;0 / 0;593108;2018-08-09 09:02:03:177
0.3021;-2.5392;2.2703;0.4025;-9.4883;-2.4453;-4.071;-1.7797;1.3461;-2.3013;-1.4876;-1.9726;0.0;-17.25;-0.04;16.49;330.98;69.36;74.17;0.0;59.243;12.931872;77.683586;;NaN;;42.055;;0 / 0;593608;2018-08-09 09:02:03:677
-3.5885;-7.1049;-2.0297;-1.0463;-9.7506;-0.0438;2.877;-1.2147;1.2924;2.2655;1.4078;0.7641;0.0;-11.39;15.89;15.43;307.87;83.87;92.39;0.0;61.283;12.931872;77.683586;;NaN;;42.055;;0 / 0;594108;2018-08-09 09:02:04:177
-11.5349;-19.3824;3.5057;-0.0357;-9.6226;-1.8904;-4.7162;-3.8391;2.3113;-1.79;0.6536;-2.1207;0.0;-21.98;-1.31;11.37;244.53;78.88;178.92;0.0;65.553;12.931872;77.683586;;NaN;;42.055;;0 / 0;594608;2018-08-09 09:02:04:677
-13.4167;-1.1888;9.6205;-2.1138;-9.5068;1.1501;2.274;0.5478;-1.6045;1.295;-0.3062;1.1433;0.0;-18.62;16.42;12.82;354.89;75.8;61.45;0.0;61.722;12.931872;77.683586;;NaN;;42.055;;0 / 0;595108;2018-08-09 09:02:05:177
1.6404;-11.9484;-3.4255;1.4819;-8.8742;-3.9017;-3.5325;5.5944;5.5597;-2.0893;0.2957;-1.685;0.0;-25.06;2.38;8.94;291.28;82.15;139.3;0.0;58.671;12.931872;77.683586;;NaN;;42.055;;0 / 0;595608;2018-08-09 09:02:05:677
-10.412;-3.99;5.0739;-1.4693;-9.6906;0.3226;4.008;-3.3496;1.1626;1.3579;0.774;1.0048;0.0;-16.62;12.17;18.05;327.72;81.18;77.62;0.0;62.887;12.931872;77.683586;;NaN;;42.055;;0 / 0;596108;2018-08-09 09:02:06:177
-2.0658;-8.9532;1.1187;0.5444;-9.3465;-2.9184;-6.2815;-5.5324;4.5081;-2.0456;-1.5004;-2.0067;0.0;-21.51;8.24;12.46;346.23;71.82;75.86;0.0;59.261;12.931872;77.683586;;NaN;;42.055;;0 / 0;596609;2018-08-09 09:02:06:678
-2.4153;-4.0116;6.4505;-1.0929;-9.7445;-0.1439;-3.9449;4.8794;8.4197;1.9374;0.9412;0.5393;0.0;-16.72;7.41;18.37;307.14;83.55;97.5;0.0;62.017;12.931872;77.683586;;NaN;;42.055;;0 / 0;597108;2018-08-09 09:02:07:177
-12.1597;-19.8373;6.5463;-0.6703;-9.7071;-1.2217;4.039;-2.3035;-3.9544;-2.3066;0.677;-1.7201;0.0;-21.68;13.56;4.73;17.2;65.53;57.07;0.0;59.439;12.931872;77.683586;;NaN;;42.055;;0 / 0;597609;2018-08-09 09:02:07:678
2.3324;-24.8292;-21.6119;0.1796;-9.5167;-2.3602;-4.1596;-0.1075;3.5237;1.7957;0.1327;1.7633;0.0;-16.78;3.15;16.53;222.69;76.03;-175.65;0.0;59.79;12.931872;77.683586;;NaN;;42.055;;0 / 0;598108;2018-08-09 09:02:08:177
-4.29;-10.7585;-2.2572;0.8178;-9.3868;-2.7184;-0.488;-1.0168;2.8451;-3.1844;0.1529;-2.55;0.0;-19.61;17.77;4.23;6.59;73.1;70.7;0.0;61.077;12.931872;77.683586;;NaN;;42.055;;0 / 0;598609;2018-08-09 09:02:08:678
-8.736;-2.8432;8.2749;-1.0142;-9.7175;-0.8441;-0.7058;-1.1454;5.8628;1.0852;1.7157;0.8226;0.0;-14.56;-1.28;18.56;205.15;72.53;-166.14;0.0;59.842;12.931872;77.683586;;NaN;;42.055;;0 / 0;599108;2018-08-09 09:02:09:177
4.9492;-14.9627;-5.135;-0.676;-9.7135;-1.1665;0.3356;-4.481;-0.4389;-1.4448;0.8453;-2.257;0.0;-14.06;20.76;7.5;358.75;65.38;65.27;0.0;59.984;12.931872;77.683586;;NaN;;42.055;;0 / 0;599608;2018-08-09 09:02:09:677
-3.5454;1.3825;12.6156;0.5641;-9.4861;-2.422;0.6823;-0.494;1.6966;1.6136;-0.1549;2.1894;0.0;-15.22;-3.48;18.66;197.86;74.09;-159.52;0.0;60.527;12.931872;77.683586;;NaN;;42.055;;0 / 0;600108;2018-08-09 09:02:10:177
6.2756;-13.9643;-3.4447;-1.9953;-9.6014;-0.0506;7.1809;-4.0305;-3.492;-2.5197;-0.7579;-3.2861;0.0;-11.94;22.17;8.72;353.83;67.43;62.3;0.0;58.243;12.931872;77.683586;;NaN;;42.055;;0 / 0;600608;2018-08-09 09:02:10:677
-6.6794;0.523;10.5111;0.8421;-9.3781;-2.7408;-8.809;0.5572;6.2952;1.1459;0.7505;0.5734;0.0;-8.36;-3.41;24.68;180.67;73.0;-162.92;0.0;57.619;12.931872;77.683586;;NaN;;42.055;;0 / 0;601108;2018-08-09 09:02:11:177
-6.3849;-14.9603;-6.7798;-3.365;-9.0631;1.6452;6.1975;-5.218;-1.7777;-1.6131;0.6621;-1.6711;0.0;-12.09;22.72;11.33;353.17;71.29;57.05;0.0;56.264;12.931872;77.683586;;NaN;;42.055;;0 / 0;601608;2018-08-09 09:02:11:677
3.4912;-25.6767;-21.6382;-1.0631;-9.7162;-0.7975;-0.8787;0.1247;5.4949;1.0852;0.8975;0.1718;0.0;-11.08;-3.02;21.42;195.05;73.57;-167.35;0.0;59.199;12.931872;77.683586;;NaN;;42.055;;0 / 0;602108;2018-08-09 09:02:12:177
3.5199;-16.3657;-1.4024;-0.9026;-9.6812;-1.277;-8.4917;-6.8393;2.0332;-0.273;0.0485;-0.1787;0.0;-12.54;22.39;13.49;347.02;65.74;63.24;0.0;57.551;12.931872;77.683586;;NaN;;42.055;;0 / 0;602608;2018-08-09 09:02:12:677
-0.7609;-11.6922;-7.5053;0.1308;-9.6646;-1.6579;-6.4461;3.6825;6.5259;1.9481;-0.2455;2.4024;0.0;-12.79;-4.41;23.61;205.93;78.25;-177.76;0.0;59.326;12.931872;77.683586;;NaN;;42.055;;0 / 0;603108;2018-08-09 09:02:13:177
5.2629;-12.2093;0.1418;-1.8802;-9.6238;-0.1304;3.9541;-2.5567;-5.4384;-2.9085;0.2871;-2.192;0.0;-17.36;19.94;12.55;353.77;67.67;60.58;0.0;56.945;12.931872;77.683586;;NaN;;42.055;;0 / 0;603608;2018-08-09 09:02:13:677
-1.8527;-19.1382;4.1904;0.5648;-9.6038;-1.9023;-2.8974;-6.4502;-0.1403;0.4258;0.6355;0.5372;0.0;-16.09;-5.13;20.86;200.39;78.33;-163.46;0.0;59.056;12.931872;77.683586;;NaN;;42.055;;0 / 0;604109;2018-08-09 09:02:14:178
4.7816;-14.163;-3.3298;-2.6317;-9.3731;1.1787;7.2642;-4.8351;-4.0244;-2.7657;0.5002;-2.6405;0.0;-15.49;18.09;12.23;357.53;70.81;54.44;0.0;56.746;12.931872;77.683586;;NaN;;42.055;;0 / 0;604608;2018-08-09 09:02:14:677
3.0267;-17.1031;-11.4892;0.8074;-9.49;-2.3361;-5.9202;1.2196;1.5823;0.7912;1.8264;0.6703;0.0;-10.88;-4.89;18.55;190.73;75.4;-160.93;0.0;60.472;12.931872;77.683586;;NaN;;42.055;;0 / 0;605109;2018-08-09 09:02:15:178
-0.8902;-11.8646;-7.4622;-3.2431;-9.0554;1.9108;6.6266;-2.2846;-0.1744;-0.2634;0.7654;-0.2469;0.0;-15.66;21.67;11.05;1.82;75.17;53.21;0.0;60.499;12.931872;77.683586;;NaN;;42.055;;0 / 0;605608;2018-08-09 09:02:15:677
3.5989;-23.601;0.1825;0.0486;-9.6986;-1.4508;-0.5852;-3.7436;0.1727;-0.8003;-1.2692;-1.1907;0.0;-17.07;-7.08;16.27;218.22;77.72;-173.12;0.0;61.324;12.931872;77.683586;;NaN;;42.055;;0 / 0;606108;2018-08-09 09:02:16:177
-1.0267;-9.887;-0.3059;-1.8525;-9.6293;-0.1212;0.0914;-3.1883;-5.2396;0.2319;0.3532;0.6011;0.0;-19.0;16.12;7.59;4.18;68.41;62.09;0.0;61.012;12.931872;77.683586;;NaN;;42.055;;0 / 0;606608;2018-08-09 09:02:16:677
-10.3425;-2.69;11.3467;0.3022;-9.6059;-1.9508;-4.0292;3.5276;2.1453;-0.0131;0.6994;-0.0988;0.0;-12.59;-4.96;19.94;203.19;72.8;-170.64;0.0;61.606;12.931872;77.683586;;NaN;;42.055;;0 / 0;607108;2018-08-09 09:02:17:177
2.6388;-11.6084;0.3693;-3.4547;-9.0271;1.6575;5.3845;-2.6462;-1.0774;-1.0901;0.2754;-1.0256;0.0;-14.64;15.79;10.16;357.69;72.16;59.14;0.0;60.474;12.931872;77.683586;;NaN;;42.055;;0 / 0;607608;2018-08-09 09:02:17:677
0.9701;-9.5685;-6.3369;0.2597;-9.5783;-2.0878;2.0638;-0.9177;-5.1554;-0.6118;-0.3339;-1.0916;0.0;-12.47;-4.6;20.9;202.16;77.61;-172.91;0.0;60.112;12.931872;77.683586;;NaN;;42.055;;0 / 0;608108;2018-08-09 09:02:18:177
2.5622;-14.3833;-2.4774;-3.1765;-9.1244;1.6811;3.3042;-0.1427;-2.2847;0.1701;0.5588;0.4274;0.0;-13.81;16.43;12.97;348.64;77.67;60.24;0.0;59.603;12.931872;77.683586;;NaN;;42.055;;0 / 0;608608;2018-08-09 09:02:18:677
9.0385;-23.5483;-16.7277;0.7984;-9.4579;-2.4662;1.5706;-0.1359;-3.2648;1.4868;-0.3478;0.8823;0.0;-14.66;-2.91;20.18;198.97;74.67;-162.06;0.0;61.637;12.931872;77.683586;;NaN;;42.055;;0 / 0;609108;2018-08-09 09:02:19:177
-0.1887;-9.9995;-0.3945;-2.7909;-9.3024;1.3591;4.2301;-3.3783;-2.3429;0.4929;0.6877;0.8461;0.0;-17.63;18.5;11.21;3.57;73.02;54.21;0.0;60.799;12.931872;77.683586;;NaN;;42.055;;0 / 0;609608;2018-08-09 09:02:19:677
-3.203;-2.5823;3.1011;0.7705;-9.4048;-2.6696;6.4231;-13.2789;-13.8851;1.8106;-1.0423;0.3763;0.0;-18.12;-1.25;17.99;209.02;63.86;-161.97;0.0;60.61;12.931872;77.683586;;NaN;;42.055;;0 / 0;610108;2018-08-09 09:02:20:177
1.1041;-11.1511;-0.6219;-2.9217;-9.2204;1.6182;3.2443;0.0996;-2.2335;0.2724;0.5364;0.3209;0.0;-18.54;12.46;14.15;356.34;77.26;57.59;0.0;62.92;12.931872;77.683586;;NaN;;42.055;;0 / 0;610608;2018-08-09 09:02:20:677
-1.4122;-4.0978;-0.076;0.5056;-9.5159;-2.3156;-2.7348;6.5859;4.1858;1.2908;-0.3286;0.9356;0.0;-18.09;-6.19;13.23;220.25;76.01;-167.68;0.0;58.986;12.931872;77.683586;;NaN;;42.055;;0 / 0;611108;2018-08-09 09:02:21:177
-1.5199;-8.6085;0.7236;-2.689;-9.2832;1.6618;1.4154;0.5713;-1.2005;0.3661;0.709;0.8876;0.0;-17.2;12.65;8.71;349.58;81.44;73.45;0.0;63.342;12.931872;77.683586;;NaN;;42.055;;0 / 0;611608;2018-08-09 09:02:21:677
-2.638;-3.935;2.1913;1.0521;-8.8915;-4.0007;-4.4696;5.328;6.9004;2.3965;-0.2796;0.5872;0.0;-18.84;-7.2;13.15;218.81;65.05;-165.27;0.0;61.351;12.931872;77.683586;;NaN;;42.055;;0 / 0;612108;2018-08-09 09:02:22:177
0.0555;-9.2214;-0.4807;-2.0563;-9.4748;1.4734;1.4048;0.3751;-1.5752;0.9265;0.8805;0.6714;0.0;-19.07;13.43;7.69;323.58;83.54;105.83;0.0;61.188;12.931872;77.683586;;NaN;;42.055;;0 / 0;612608;2018-08-09 09:02:22:677
-2.7433;-5.927;0.9151;0.0553;-9.559;-2.1894;1.0562;1.2108;-2.5712;-0.6597;-1.9957;-1.1215;0.0;-20.81;-7.55;12.53;218.94;65.14;-163.1;0.0;60.604;12.931872;77.683586;;NaN;;42.055;;0 / 0;613108;2018-08-09 09:02:23:177
-3.3754;-6.0395;2.0476;-3.0442;-9.1802;1.6208;1.495;-0.1264;-1.3652;1.3771;0.4416;0.8035;0.0;-18.0;12.26;9.73;347.97;78.55;74.13;0.0;59.55;12.931872;77.683586;;NaN;;42.055;;0 / 0;613608;2018-08-09 09:02:23:677
0.3907;-11.3738;-1.5844;0.8331;-9.0145;-3.7703;-4.6474;6.276;7.2009;2.4349;-0.711;0.5819;0.0;-21.76;-5.24;15.57;233.6;73.55;179.06;0.0;59.65;12.931872;77.683586;;NaN;;42.055;;0 / 0;614108;2018-08-09 09:02:24:177
-3.7824;-7.8088;0.2903;-2.1325;-9.4788;1.3326;1.1047;0.4564;-1.1136;0.8498;0.4448;0.9963;0.0;-18.62;13.15;15.84;290.1;82.79;123.21;0.0;60.886;12.931872;77.683586;;NaN;;42.055;;0 / 0;614608;2018-08-09 09:02:24:677
-2.6021;-3.3987;2.1506;1.3402;-8.854;-3.9977;-0.6751;-0.9305;4.837;0.0348;-1.298;-0.7806;0.0;-23.63;-9.17;12.38;222.01;64.54;-161.47;0.0;60.848;12.931872;77.683586;;NaN;;42.055;;0 / 0;615108;2018-08-09 09:02:25:177
5.6555;-11.9795;-5.4438;-1.6558;-9.6318;0.811;0.3206;1.0992;-1.6208;1.0554;0.774;0.5723;0.0;-20.86;7.03;13.77;230.02;79.41;-170.96;0.0;61.043;12.931872;77.683586;;NaN;;42.055;;0 / 0;615608;2018-08-09 09:02:25:677
-1.0363;-4.986;0.3836;0.9086;-9.2578;-3.1045;-0.7985;-1.2396;3.0707;-1.6866;-1.3161;-1.75;0.0;-24.73;-8.92;11.28;226.9;70.74;-163.69;0.0;59.186;12.931872;77.683586;;NaN;;42.055;;0 / 0;616108;2018-08-09 09:02:26:177
-2.3531;-4.8112;5.1601;-1.1267;-9.7335;-0.3993;5.5066;-4.9231;0.1147;1.9523;0.9423;0.3486;0.0;-19.15;3.99;14.93;220.07;76.89;-166.22;0.0;61.012;12.931872;77.683586;;NaN;;42.055;;0 / 0;616608;2018-08-09 09:02:26:677
-0.8016;-12.2955;-6.6242;1.2991;-8.8249;-4.0749;-4.5075;4.7923;5.7305;-1.9263;0.5119;-1.9971;0.0;-22.29;-6.2;8.38;249.43;77.16;177.94;0.0;58.095;12.931872;77.683586;;NaN;;42.055;;0 / 0;617108;2018-08-09 09:02:27:177
0.429;-10.1623;-2.0561;-1.9008;-9.5672;1.0127;3.2329;0.9415;-2.8433;0.886;0.5439;0.845;0.0;-20.17;1.5;15.59;240.02;82.85;172.0;0.0;63.247;12.931872;77.683586;;NaN;;42.055;;0 / 0;617609;2018-08-09 09:02:27:678
4.6787;-13.8853;-3.7727;1.2433;-9.2322;-3.0643;1.5984;-2.8158;3.1892;-1.3532;-2.1012;-1.2365;0.0;-26.08;-2.87;4.28;238.76;70.29;-157.92;0.0;60.712;12.931872;77.683586;;NaN;;42.055;;0 / 0;618108;2018-08-09 09:02:28:177
3.6468;-15.42;1.3006;-1.4817;-9.6925;-0.1767;4.3866;-4.2326;1.0487;1.9246;0.3127;0.3241;0.0;-20.52;-1.5;13.9;220.65;78.75;-164.08;0.0;60.062;12.931872;77.683586;;NaN;;42.055;;0 / 0;618609;2018-08-09 09:02:28:678
4.3243;-15.2069;-3.7392;-0.4569;-9.5352;-2.2452;-8.8816;-7.0914;3.8343;-1.5471;0.5151;-2.4158;0.0;-23.89;0.91;7.04;265.91;76.49;168.5;0.0;58.449;12.931872;77.683586;;NaN;;42.055;;0 / 0;619108;2018-08-09 09:02:29:177
-0.3276;-3.9398;4.382;-0.7303;-9.7366;-0.9137;-4.2759;3.4583;1.6955;1.0032;-0.776;1.7345;0.0;-18.49;-1.14;17.11;219.37;77.29;-172.37;0.0;61.322;12.931872;77.683586;;NaN;;42.055;;0 / 0;619609;2018-08-09 09:02:29:678
1.3723;-12.4128;-1.4719;-1.2447;-9.7052;-0.656;-8.2896;-6.4755;0.7905;-2.4057;0.2477;-1.4357;0.0;-21.6;-0.43;9.85;307.48;81.75;117.79;0.0;59.533;12.931872;77.683586;;NaN;;42.055;;0 / 0;620108;2018-08-09 09:02:30:177
